,review
1718,"Wow...not in a good way.<br /><br />I can't believe people dig this trash. Most of the shows on television are pretty bad, and this has been a running trend for a while now - they just keep getting wo"
1719,"In short this movie was awful.<br /><br />I understand it's a Disney movie, which are generally shallow movies with mediocre plots and bad acting. HOWEVER, i must say this is the worst of all Disney m"
1720,"This is quite possibly one of the worst movies ever made. Everything about it--acting, directing, script, cinematography--is dreadful. The alien (a human in sparkly suit) claims to be from a nearby un"
1721,"Hey, I'm a fan of so-bad-so-good movies but there's nothing so-bad-so-good about Rise Of The Undead. It's just so-bad and that's it. No redeeming cheese, no unintentional humor, nothing! - boring apoc"
1722,"""My Blue Heaven"" is boring. The plot is insipid; the characterizations and dialogue stink; the musical numbers, while occasionally staged in interesting ways, are not only too often absurd, but also l"
1723,"I can't figure out what Jon Voight could POSSIBLY have been thinking when he got involved in this tenth-rate, incoherent, pretentious, mind-numbing slop. He helped to write the alleged ""script"" himsel"
1724,"Awful!<br /><br />Despite the good performance of Ed Harris, Diane Kruger, and the strong budget (the reason for the 3 stars), the movie is by far the worst I saw about a composer, and the worst editi"
1725,"This has to be the worst movie i've seen this year.. and i watch a lot of cable. The plot is just ridiculous, the scenes are just thrown at you with no action, no start or ending of any scene.. it's j"
1726,"Even though I have great interest in Biblical movies, I was bored to death every minute of the movie. Everything is bad. The movie is too long, the acting is most of the time a Joke and the script is "
1727,"Save some very early Norris, ""Breaker, Breaker"" has nothing to offer which can't be found ten fold better on any broadcast channel. A pathetic attempt at film making, this is one of the worst films I "
1728,"It is hard to screw up this story. GREAT book / GOOD Film version from Fred Zinneman, yet this film is AWFUL! First the casting was terrible. Richard Gere should of played the Jackal himself as Edward"
1729,"What can I say? This was one awful movie to watch. I am normally not very critical of gay cinema in general, due to the fact that most are usually low-budget, but this really pushed me up the wall. I "
1730,"Gordon Scott with his well coiffed hair, hourglass figure and weird pidgin English has to be the worst of all the Tarzans. As for the other actors in this mess, they're on a par with any 4th grade ele"
1731,"This is one of the most awful movies I've ever seen, probably only surpassed by the dreadful and utterly meaningless Blueberry. How can Harald Zwart even have put his name on this crap. I'm feeling ev"
1732,"It is beyond me why two million Danish people each week sit down to watch this terrible show. The dialogue is terrible and not realistic. The characters are hollow and simplistic. There's a tough man,"
1733,"this is one of the stupidest movies ever, not THE stupidest mind you but one of the stupidest. This is 96 1/2 minutes of sleep inducing material. Probably Jim Varney's worst movie ever. The last 30 se"
1734,"I love Lucy, but this movie is so wretchedly bad that I was squirming in embarrassment for all concerned within the first ten minutes . . . and it just got worse from there. Lucille Ball's ""singing"" i"
1735,"A severe backwards step for the puppets in this mainly dull and tedious outing. Guy Rolfe, so fantastic as Andre Toulon in part three barely features this time and Richard Band's fantastical them tune"
1736,"Drivel. Utter junk. The writers must not have read the book, or seen David Lynch's film. Not worth wasting your time.<br /><br />Longer does not make better. While more in-depth then Lynch's film, it "
1737,"This was a Hindi movie. Hindi=Horrible. reasons: cheap dialogues, cheap special effects, cheap directing + stretching a 2 hr max movie into 3 hrs. <br /><br />%^^^^^^spoiler...little bit%%%%%%%%<br />"
1738,"The spoof genre, which has lacked creativity and humor for some time already, gets spat upon yet again by hacks with no talent. No point, no fun, no originality; just a few cheap bucks for the film ma"
1739,"Awful! Awful! Awful! Drab, unimaginative, predictable - and with all the usual suspects. Exactly the sort of film the Irish Film industry shouldn't be making. And with the added bonus of a treacle-coa"
1740,"The Messengers is a bad,generic and boring ''horror'' movie.The film has got a big problem:it does not scare.The performances and the screenplay are totally stupid.It uses old tricks for scaring and a"
1741,"This film is a mediocre, low-budget flick. I've seen much worse on MST3K, let me assure you, but this is still a pretty crappy film.<br /><br />The film is about Clonus, a top-secret government facili"
1742,The Ten Steps has basically a reasonably good premise for a scary short but the execution is simply appalling. The dialogue is terrible and the acting is of the kind so regularly witnessed in Irish sh
1743,"Don't get me wrong: I enjoy art-house movies, low-budget flicks, character studies, and foreign movies. Unfortunately, I couldn't enjoy this one -- glacial pacing, complete lack of plot, and character"
